seconds,roof,tank,inlet,solar,backup
53759,24,52,20,0,3
53769,24,52,20,0,3
53779,24,52,20,0,3
53789,24,52,20,0,3
53799,24,52,20,0,3
53809,24,52,20,0,3
53819,24,52,20,0,3
53829,24,52,20,0,3
53839,24,52,20,0,3
53849,24,52,20,0,3
53859,24,52,20,0,3
53869,24,52,20,0,3
53879,24,52,20,0,3
53889,24,52,20,0,3
53899,24,52,20,0,3
53909,24,52,20,0,3
53919,24,52,20,0,3
53929,24,52,20,0,3
53939,24,52,20,0,3
53949,24,52,20,0,3
53959,24,52,20,0,3
53969,24,52,20,0,3
53979,24,52,20,0,3
53989,24,52,20,0,3
53999,24,52,20,0,3
54009,24,52,20,0,3
54019,24,52,20,0,3
54029,24,52,20,0,3
54039,24,52,20,0,3
54049,24,52,20,0,3
54059,24,52,20,0,3
54069,24,52,20,0,3
54079,24,52,20,0,3
54089,24,52,20,0,3
54099,24,52,20,0,3
54109,24,52,20,0,3
54119,24,52,20,0,3
54129,24,52,20,0,3
54139,24,52,20,0,3
54149,24,52,20,0,3
54159,24,52,20,0,3
54169,24,52,20,0,3
54179,24,52,20,0,3
54189,24,52,20,0,3
54199,24,52,20,0,3
54209,24,52,20,0,3
54219,24,52,20,0,3
54229,24,52,20,0,3
54239,24,52,20,0,3
54249,24,52,20,0,3
54259,24,52,20,0,3
54269,24,52,20,0,3
54279,24,52,20,0,3
54289,24,52,20,0,3
54299,24,52,20,0,3
54309,24,52,20,0,3
54319,24,52,20,0,3
54329,24,52,20,0,3
54339,24,52,20,0,3
54349,24,52,20,0,3
54359,24,52,20,0,3
54369,24,52,20,0,3
54379,23,52,20,0,3
54389,23,52,20,0,3
54399,23,52,20,0,3
54409,23,52,20,0,3
54419,23,52,20,0,3
54429,23,52,20,0,3
54439,23,52,20,0,3
54449,23,52,20,0,3
54459,23,52,20,0,3
54469,23,52,20,0,3
54479,23,52,20,0,3
54489,23,52,20,0,3
54499,23,52,20,0,3
54509,23,52,20,0,3
54519,23,52,20,0,3
54529,23,52,20,0,3
54539,23,52,20,0,3
54549,23,52,20,0,3
54559,23,52,20,0,3
54569,23,52,20,0,3
54579,23,52,20,0,3
54589,23,52,20,0,3
54599,23,52,20,0,3
54609,23,52,20,0,3
54619,23,52,20,0,3
54629,23,52,20,0,3
54639,23,52,20,0,3
54649,23,52,20,0,3
54659,23,52,20,0,3
54669,23,52,20,0,3
54679,23,52,20,0,3
54689,23,52,20,0,3
54699,23,52,20,0,3
54709,23,52,20,0,3
54719,23,52,20,0,3
54729,23,52,20,0,3
54739,23,52,20,0,3
54749,23,52,20,0,3
54759,23,52,20,0,3
54769,23,52,20,0,3
54779,23,52,20,0,3
54789,23,52,20,0,3
54799,23,52,20,0,3
54809,23,52,20,0,3
54819,23,52,20,0,3
54829,23,52,20,0,3
54839,23,52,20,0,3
54849,23,52,20,0,3
54859,23,52,20,0,3
54869,23,52,20,0,3
54879,23,52,20,0,3
54889,23,52,20,0,3
54899,23,52,20,0,3
54909,23,52,20,0,3
54919,23,52,20,0,3
54929,23,52,20,0,3
54939,23,52,20,0,3
54949,23,52,20,0,3
54959,23,52,20,0,3
54969,23,52,20,0,3
54979,23,52,20,0,3
54989,23,52,20,0,3
54999,23,52,20,0,3
55009,23,52,20,0,3
55019,23,52,20,0,3
55029,23,52,20,0,3
55039,23,52,20,0,3
55049,23,52,20,0,3
55059,23,52,20,0,3
55069,23,52,20,0,3
55079,23,52,20,0,3
55089,23,52,20,0,3
55099,23,52,20,0,3
55109,23,52,20,0,3
55119,23,52,20,0,3
55129,23,52,20,0,3
55139,23,52,20,0,3
55149,23,52,20,0,3
55159,23,52,20,0,3
55169,23,52,20,0,3
55179,22,52,20,0,3
55189,22,52,20,0,3
55199,22,52,20,0,3
55209,22,52,20,0,3
55219,22,52,20,0,3
55229,22,52,20,0,3
55239,22,52,20,0,3
55249,22,52,20,0,3
55259,22,52,20,0,3
55269,22,52,20,0,3
55279,22,52,20,0,3
55289,22,52,20,0,3
55299,22,52,20,0,3
55309,22,52,20,0,3
55319,22,52,20,0,3
55329,22,52,20,0,3
55339,22,52,20,0,3
55349,22,52,20,0,3
55359,22,52,20,0,3
55369,22,52,20,0,3
55379,22,52,20,0,3
55389,22,52,20,0,3
55399,22,52,20,0,3
55409,22,52,20,0,3
55419,22,52,20,0,3
55429,22,51,20,0,3
55439,22,51,20,0,3
55449,22,51,20,0,3
55459,22,51,20,0,3
55469,22,51,20,0,3
55479,22,51,20,0,3
55489,22,51,20,0,3
55499,22,51,20,0,3
55509,22,51,20,0,3
55519,22,51,20,0,3
55529,22,51,20,0,3
55539,22,51,20,0,3
55549,22,51,20,0,3
55559,22,51,20,0,3
55569,22,51,20,0,3
55579,22,51,20,0,3
55589,22,51,20,0,3
55599,22,51,20,0,3
55609,22,51,20,0,3
55619,22,51,20,0,3
55629,22,51,20,0,3
55639,22,51,20,0,3
55649,22,51,20,0,3
55659,22,51,20,0,3
55669,22,51,20,0,3
55679,22,51,20,0,3
55689,22,51,20,0,3
55699,22,51,20,0,3
55709,22,51,20,0,3
55719,22,51,20,0,3
55729,22,51,20,0,3
55739,22,51,20,0,3
55749,22,51,20,0,3
55759,22,51,20,0,3
55769,22,51,20,0,3
55779,22,51,20,0,3
55789,22,51,20,0,3
55799,22,51,20,0,3
55809,21,51,20,0,3
55819,21,51,20,0,3
55829,21,51,20,0,3
55839,21,51,20,0,3
55849,21,51,20,0,3
55859,21,51,20,0,3
55869,21,51,20,0,3
55879,21,51,20,0,3
55889,21,51,20,0,3
55899,21,51,20,0,3
55909,21,51,20,0,3
55919,21,51,20,0,3
55929,21,51,20,0,3
55939,21,51,20,0,3
55949,21,51,20,0,3
55959,21,51,20,0,3
55969,21,51,20,0,3
55979,21,51,20,0,3
55989,21,51,20,0,3
55999,21,51,20,0,3
56009,21,51,20,0,3
56019,21,51,20,0,3
56029,21,51,20,0,3
56039,21,51,20,0,3
56049,21,51,20,0,3
56059,21,51,20,0,3
56069,21,51,20,0,3
56079,21,51,20,0,3
56089,21,51,20,0,3
56099,21,51,20,0,3
56109,21,51,20,0,3
56119,21,51,20,0,3
56129,21,51,20,0,3
56139,21,51,20,0,3
56149,21,51,20,0,3
56159,21,51,20,0,3
56169,21,51,20,0,3
56179,21,51,20,0,3
56189,21,51,20,0,3
56199,21,51,20,0,3
56209,21,51,20,0,3
56219,21,51,20,0,3
56229,21,51,20,0,3
56239,21,51,20,0,3
56249,21,51,20,0,3
56259,21,51,20,0,3
56269,21,51,20,0,3
56279,21,51,20,0,3
56289,21,51,20,0,3
56299,21,51,20,0,3
56309,21,51,20,0,3
56319,21,51,20,0,3
56329,21,51,20,0,3
56339,21,51,20,0,3
56349,21,51,20,0,3
56359,21,51,20,0,3
56369,21,51,20,0,3
56379,21,51,20,0,3
56389,21,51,20,0,3
56399,21,51,20,0,3
56409,21,51,20,0,3
56419,21,51,20,0,3
56429,21,51,20,0,3
56439,21,51,20,0,3
56449,21,51,20,0,3
56459,21,51,20,0,3
56469,21,51,20,0,3
56479,21,51,20,0,3
56489,21,51,20,0,3
56499,21,51,20,0,3
56509,21,51,20,0,3
56519,21,51,20,0,3
56529,21,51,20,0,3
56539,21,51,20,0,3
56549,21,51,20,0,3
56559,21,51,20,0,3
56569,21,51,20,0,3
56579,21,51,20,0,3
56589,21,51,20,0,3
56599,21,51,20,0,3
56609,21,51,20,0,3
56619,21,51,20,0,3
56629,20,51,20,0,3
56639,20,51,20,0,3
56649,20,51,20,0,3
56659,20,51,20,0,3
56669,20,51,20,0,3
56679,20,51,20,0,3
56689,20,51,20,0,3
56699,20,51,20,0,3
56709,20,51,20,0,3
56719,20,51,20,0,3
56729,20,51,20,0,3
56739,20,51,20,0,3
56749,20,51,20,0,3
56759,20,51,20,0,3
56769,20,51,20,0,3
56779,20,51,20,0,3
56789,20,51,20,0,3
56799,20,51,20,0,3
56809,20,51,20,0,3
56819,20,51,20,0,3
56829,20,51,20,0,3
56839,20,51,20,0,3
56849,20,51,20,0,3
56859,20,51,20,0,3
56869,20,51,20,0,3
56879,20,51,20,0,3
56889,20,51,20,0,3
56899,20,51,20,0,3
56909,20,51,20,0,3
56919,20,51,20,0,3
56929,20,51,20,0,3
56939,20,51,20,0,3
56949,20,51,20,0,3
56959,20,51,20,0,3
56969,20,51,20,0,3
56979,20,51,20,0,3
56989,20,51,20,0,3
56999,20,51,20,0,3
57009,20,51,20,0,3
57019,20,51,20,0,3
57029,20,51,20,0,3
57039,20,51,20,0,3
57049,20,51,20,0,3
57059,20,51,20,0,3
57069,20,51,20,0,3
57079,20,51,20,0,3
57089,20,51,20,0,3
57099,20,51,20,0,3
57109,20,51,20,0,3
57119,20,51,20,0,3
57129,20,51,20,0,3
57139,20,51,20,0,3
57149,20,51,20,0,3
57159,20,51,20,0,3
57169,20,51,20,0,3
57179,20,51,20,0,3
57189,20,51,20,0,3
57199,20,51,20,0,3
57209,20,51,20,0,3
57219,20,51,20,0,3
57229,20,51,20,0,3
57239,20,51,20,0,3
57249,20,51,20,0,3
57259,20,51,20,0,3
57269,20,51,20,0,3
57279,20,51,20,0,3
57289,20,51,20,0,3
57299,20,51,20,0,3
57309,20,51,20,0,3
57319,20,51,20,0,3
57329,20,51,20,0,3
57339,20,51,20,0,3
57349,20,51,20,0,3
57359,20,51,20,0,3
57369,20,51,20,0,3
57379,20,51,20,0,3
57389,20,51,20,0,3
57399,20,51,20,0,3
57409,20,51,20,0,3
57419,20,51,20,0,3
57429,20,51,20,0,3
57439,20,51,20,0,3
57449,20,51,20,0,3
57459,20,51,20,0,3
57469,20,51,20,0,3
57479,20,51,20,0,3
57489,20,51,20,0,3
57499,20,51,20,0,3
57509,20,51,20,0,3
57519,20,51,20,0,3
57529,20,51,20,0,3
57539,20,51,20,0,3
57549,19,51,20,0,3
57559,19,51,20,0,3
57569,19,51,20,0,3
57579,19,51,20,0,3
57589,19,51,20,0,3
57599,19,51,20,0,3
57609,19,51,20,0,3
57619,19,51,20,0,3
57629,19,51,20,0,3
57639,19,51,20,0,3
57649,19,51,20,0,3
57659,19,51,20,0,3
57669,19,51,20,0,3
57679,19,51,20,0,3
57689,19,51,20,0,3
57699,19,51,20,0,3
57709,19,51,20,0,3
57719,19,51,20,0,3
57729,19,51,20,0,3
57739,19,51,20,0,3
57749,19,51,20,0,3
57759,19,51,20,0,3
57769,19,51,20,0,3
57779,19,51,20,0,3
57789,19,51,20,0,3
57799,19,51,20,0,3
57809,19,51,20,0,3
57819,19,51,20,0,3
57829,19,51,20,0,3
57839,19,51,20,0,3
57849,19,51,20,0,3
57859,19,51,20,0,3
57869,19,51,20,0,3
57879,19,51,20,0,3
57889,19,51,20,0,3
57899,19,51,20,0,3
57909,19,51,20,0,3
57919,19,51,20,0,3
57929,19,51,20,0,3
57939,19,51,20,0,3
57949,19,51,20,0,3
57959,19,51,20,0,3
57969,19,51,20,0,3
57979,19,51,20,0,3
57989,19,51,20,0,3
57999,19,51,20,0,3
58009,19,51,20,0,3
58019,19,51,20,0,3
58029,19,51,20,0,3
58039,19,51,20,0,3
58049,19,51,20,0,3
58059,19,51,20,0,3
58069,19,51,20,0,3
58079,19,51,20,0,3
58089,19,51,20,0,3
58099,19,51,20,0,3
58109,19,51,20,0,3
58119,19,51,20,0,3
58129,19,51,20,0,3
58139,19,51,20,0,3
58149,19,51,20,0,3
58159,19,51,20,0,3
58169,19,51,20,0,3
58179,19,51,20,0,3
58189,19,51,20,0,3
58199,19,51,20,0,3
58209,19,51,20,0,3
58219,19,51,20,0,3
58229,19,51,20,0,3
58239,19,51,20,0,3
58249,19,51,20,0,3
58259,19,51,20,0,3
58269,19,51,20,0,3
58279,19,51,20,0,3
58289,19,51,20,0,3
58299,19,51,20,0,3
58309,19,51,20,0,3
58319,19,51,20,0,3
58329,19,51,20,0,3
58339,19,51,20,0,3
58349,19,51,20,0,3
58359,19,51,20,0,3
58369,19,51,20,0,3
58379,19,51,20,0,3
58389,18,51,20,0,3
58399,18,51,20,0,3
58409,18,51,20,0,3
58419,18,51,20,0,3
58429,18,51,20,0,3
58439,18,51,20,0,3
58449,18,51,20,0,3
58459,18,51,20,0,3
58469,18,51,20,0,3
58479,18,51,20,0,3
58489,18,51,20,0,3
58499,18,51,20,0,3
58509,18,51,20,0,3
58519,18,51,20,0,3
58529,18,51,20,0,3
58539,18,51,20,0,3
58549,18,51,20,0,3
58559,18,51,20,0,3
58569,18,51,20,0,3
58579,18,51,20,0,3
58589,18,51,20,0,3
58599,18,51,20,0,3
58609,18,51,20,0,3
58619,18,51,20,0,3
58629,18,51,20,0,3
58639,18,51,20,0,3
58649,18,51,20,0,3
58659,18,51,20,0,3
58669,18,51,20,0,3
58679,18,51,20,0,3
58689,18,51,20,0,3
58699,18,51,20,0,3
58709,18,51,20,0,3
58719,18,51,20,0,3
58729,18,51,20,0,3
58739,18,51,20,0,3
58749,18,51,20,0,3
58759,18,51,20,0,3
58769,18,51,20,0,3
58779,18,51,20,0,3
58789,18,51,20,0,3
58799,18,51,20,0,3
58809,18,51,20,0,3
58819,18,51,20,0,3
58829,18,51,20,0,3
58839,18,51,20,0,3
58849,18,51,20,0,3
58859,18,51,20,0,3
58869,18,51,20,0,3
58879,18,51,20,0,3
58889,18,51,20,0,3
58899,18,51,20,0,3
58909,18,51,20,0,3
58919,18,51,20,0,3
58929,18,51,20,0,3
58939,18,51,20,0,3
58949,18,51,20,0,3
58959,18,51,20,0,3
58969,18,51,20,0,3
58979,18,51,20,0,3
58989,18,51,20,0,3
58999,18,51,20,0,3
59009,18,51,20,0,3
59019,18,51,20,0,3
59029,18,51,20,0,3
59039,18,51,20,0,3
59049,18,51,20,0,3
59059,18,51,20,0,3
59069,18,51,20,0,3
59079,18,51,20,0,3
59089,18,51,20,0,3
59099,18,51,20,0,3
59109,18,51,20,0,3
59119,18,51,20,0,3
59129,18,51,20,0,3
59139,18,51,20,0,3
59149,18,51,20,0,3
59159,18,51,20,0,3
59169,18,51,20,0,3
59179,18,51,20,0,3
59189,18,51,20,0,3
59199,18,51,20,0,3
59209,18,51,20,0,3
59219,18,51,20,0,3
59229,18,51,20,0,3
59239,18,51,20,0,3
59249,18,51,20,0,3
59259,18,51,20,0,3
59269,18,51,20,0,3
59279,18,51,20,0,3
59289,18,51,20,0,3
59299,18,51,20,0,3
59309,18,51,20,0,3
59319,18,51,20,0,3
59329,18,51,20,0,3
59339,18,51,20,0,3
59349,18,51,20,0,3
59359,18,51,20,0,3
59369,18,51,20,0,3
59379,18,51,20,0,3
59389,18,51,20,0,3
59399,18,51,20,0,3
59409,18,51,20,0,3
59419,18,51,20,0,3
59429,18,51,20,0,3
59439,18,51,20,0,3
59449,18,51,20,0,3
59459,18,51,20,0,3
59469,18,51,20,0,3
59479,18,51,20,0,3
59489,18,51,20,0,3
59499,18,51,20,0,3
59509,18,51,20,0,3
59519,18,51,20,0,3
59529,18,51,20,0,3
59539,18,51,20,0,3
59549,18,51,20,0,3
59559,18,51,20,0,3
59569,18,51,20,0,3
59579,18,51,20,0,3
59589,18,51,20,0,3
59599,18,51,20,0,3
59609,18,51,20,0,3
59619,18,51,20,0,3
59629,18,51,20,0,3
59639,18,51,20,0,3
59649,18,51,20,0,3
59659,18,51,20,0,3
59669,18,51,20,0,3
59679,18,51,20,0,3
59689,18,51,20,0,3
59699,18,51,20,0,3
59709,18,51,20,0,3
59719,18,51,20,0,3
59729,18,51,20,0,3
59739,18,51,20,0,3
59749,18,51,20,0,3
59759,18,51,20,0,3
59769,18,51,20,0,3
59779,18,51,20,0,3
59789,18,51,20,0,3
59799,18,51,20,0,3
59809,18,51,20,0,3
59819,18,51,20,0,3
59829,18,51,20,0,3
59839,18,51,20,0,3
59849,18,51,20,0,3
59859,18,51,20,0,3
59869,18,51,20,0,3
59879,18,51,20,0,3
59889,18,51,20,0,3
59899,18,51,20,0,3
59909,18,51,20,0,3
59919,17,51,20,0,3
59929,17,51,20,0,3
59939,17,51,20,0,3
59949,17,51,20,0,3
59959,17,51,20,0,3
59969,17,51,20,0,3
59979,17,51,20,0,3
59989,17,51,20,0,3
59999,17,51,20,0,3
60009,17,51,20,0,3
60019,17,51,20,0,3
60029,17,51,20,0,3
60039,17,51,20,0,3
60049,17,51,20,0,3
60059,17,51,20,0,3
60069,17,51,20,0,3
60079,17,51,20,0,3
60089,17,51,20,0,3
60099,17,51,20,0,3
60109,17,51,20,0,3
60119,17,51,20,0,3
60129,17,51,20,0,3
60139,17,51,20,0,3
60149,17,51,20,0,3
60159,17,51,20,0,3
60169,17,51,20,0,3
60179,17,51,20,0,3
60189,17,51,20,0,3
60199,17,51,20,0,3
60209,17,51,20,0,3
60219,17,51,20,0,3
60229,17,51,20,0,3
60239,17,51,20,0,3
60249,17,51,20,0,3
60259,17,51,20,0,3
60269,17,51,20,0,3
60279,17,51,20,0,3
60289,17,51,20,0,3
60299,17,51,20,0,3
60309,17,51,20,0,3
60319,17,51,20,0,3
60329,17,51,20,0,3
60339,17,51,20,0,3
60349,17,51,20,0,3
60359,17,51,20,0,3
60369,17,51,20,0,3
60379,17,51,20,0,3
60389,17,51,20,0,3
60399,17,51,20,0,3
60409,17,51,20,0,3
60419,17,51,20,0,3
60429,17,51,20,0,3
60439,17,51,20,0,3
60449,17,51,20,0,3
60459,17,51,20,0,3
60469,17,51,20,0,3
60479,17,51,20,0,3
60489,17,51,20,0,3
60499,17,51,20,0,3
60509,17,51,20,0,3
60519,17,51,20,0,3
60529,17,51,20,0,3
60539,17,51,20,0,3
60549,17,51,20,0,3
60559,17,51,20,0,3
60569,17,51,20,0,3
60579,17,51,20,0,3
60589,17,51,20,0,3
60599,17,51,20,0,3
60609,17,51,20,0,3
60619,17,51,20,0,3
60629,17,51,20,0,3
60639,17,51,20,0,3
60649,17,51,20,0,3
60659,17,51,20,0,3
60669,17,51,20,0,3
60679,17,51,20,0,3
60689,17,51,20,0,3
60699,17,51,20,0,3
60709,17,51,20,0,3
60719,17,51,20,0,3
60729,17,51,20,0,3
60739,17,51,20,0,3
60749,17,51,20,0,3
60759,17,51,20,0,3
60769,17,51,20,0,3
60779,17,51,20,0,3
60789,17,51,20,0,3
60799,17,51,20,0,3
60809,17,51,20,0,3
60819,17,51,20,0,3
60829,17,51,20,0,3
60839,17,51,20,0,3
60849,17,51,20,0,3
60859,17,51,20,0,3
60869,17,51,20,0,3
60879,17,51,20,0,3
60889,17,51,20,0,3
60899,17,51,20,0,3
60909,17,51,20,0,3
60919,17,51,20,0,3
60929,17,51,20,0,3
60939,16,51,20,0,3
60949,16,51,20,0,3
60959,16,51,20,0,3
60969,16,51,20,0,3
60979,16,51,20,0,3
60989,16,51,20,0,3
60999,16,51,20,0,3
61009,16,51,20,0,3
61019,16,51,20,0,3
61029,16,51,20,0,3
61039,16,51,20,0,3
61049,16,51,20,0,3
61059,16,51,20,0,3
61069,16,51,20,0,3
61079,16,51,20,0,3
61089,16,51,20,0,3
61099,16,51,20,0,3
61109,16,51,20,0,3
61119,16,51,20,0,3
61129,16,51,20,0,3
61139,16,51,20,0,3
61149,16,51,20,0,3
61159,16,51,20,0,3
61169,16,51,20,0,3
61179,16,51,20,0,3
61189,16,51,20,0,3
61199,16,51,20,0,3
61209,16,51,20,0,3
61219,16,51,20,0,3
61229,16,51,20,0,3
61239,16,51,20,0,3
61249,16,51,20,0,3
61259,16,51,20,0,3
61269,16,51,20,0,3
61279,16,51,20,0,3
61289,16,51,20,0,3
61299,16,51,20,0,3
61309,16,51,20,0,3
61319,16,51,20,0,3
61329,16,51,20,0,3
61339,16,51,20,0,3
61349,16,51,20,0,3
61359,16,51,20,0,3
61369,16,51,20,0,3
61379,16,51,20,0,3
61389,16,51,20,0,3
61399,16,51,20,0,3
61409,16,51,20,0,3
61419,16,51,20,0,3
61429,16,51,20,0,3
61439,16,51,20,0,3
61449,16,51,20,0,3
61459,16,51,20,0,3
61469,16,51,20,0,3
61479,16,51,20,0,3
61489,16,51,20,0,3
61499,16,51,20,0,3
61509,16,51,20,0,3
61519,16,51,20,0,3
61529,16,51,20,0,3
61539,16,51,20,0,3
61549,16,51,20,0,3
61559,16,51,20,0,3
61569,16,51,20,0,3
61579,16,51,20,0,3
61589,16,51,20,0,3
61599,16,51,20,0,3
61609,16,51,20,0,3
61619,16,51,20,0,3
61629,16,51,20,0,3
61639,16,51,20,0,3
61649,16,51,20,0,3
61659,16,51,20,0,3
61669,16,51,20,0,3
61679,16,51,20,0,3
61689,16,51,20,0,3
61699,16,51,20,0,3
61709,16,51,20,0,3
61719,16,51,20,0,3
61729,16,51,20,0,3
61739,16,51,20,0,3
61749,16,51,20,0,3
61759,16,51,20,0,3
61769,16,51,20,0,3
61779,16,51,20,0,3
61789,16,51,20,0,3
61799,16,51,20,0,3
61809,16,51,20,0,3
61819,16,51,20,0,3
61829,15,51,20,0,3
61839,15,51,20,0,3
61849,15,51,20,0,3
61859,15,51,20,0,3
61869,15,51,20,0,3
61879,15,51,20,0,3
61889,15,51,20,0,3
61899,15,51,20,0,3
61909,15,51,20,0,3
61919,15,51,20,0,3
61929,15,51,20,0,3
61939,15,51,20,0,3
61949,15,51,20,0,3
61959,15,51,20,0,3
61969,15,51,20,0,3
61979,15,51,20,0,3
61989,15,51,20,0,3
61999,15,51,20,0,3
62009,15,51,20,0,3
62019,15,51,20,0,3
62029,15,51,20,0,3
62039,15,51,20,0,3
62049,15,51,20,0,3
62059,15,51,20,0,3
62069,15,51,20,0,3
62079,15,51,20,0,3
62089,15,51,20,0,3
62099,15,51,20,0,3
62109,15,51,20,0,3
62119,15,51,20,0,3
62129,15,51,20,0,3
62139,15,51,20,0,3
62149,15,51,20,0,3
62159,15,51,20,0,3
62169,15,51,20,0,3
62179,15,51,20,0,3
62189,15,51,20,0,3
62199,15,51,20,0,3
62209,15,51,20,0,3
62219,15,51,20,0,3
62229,15,51,20,0,3
62239,15,51,20,0,3
62249,15,51,20,0,3
62259,15,51,20,0,3
62269,15,51,20,0,3
62279,15,51,20,0,3
62289,15,51,20,0,3
62299,15,51,20,0,3
62309,15,51,20,0,3
62319,15,51,20,0,3
62329,15,51,20,0,3
62339,15,51,20,0,3
62349,15,51,20,0,3
62359,15,51,20,0,3
62369,15,51,20,0,3
62379,15,51,20,0,3
62389,15,51,20,0,3
62399,15,51,20,0,3
62409,15,51,20,0,3
62419,15,51,20,0,3
62429,15,51,20,0,3
62439,15,51,20,0,3
62449,15,51,20,0,3
62459,15,51,20,0,3
62469,15,51,20,0,3
62479,15,51,20,0,3
62489,15,51,20,0,3
62499,15,51,20,0,3
62509,15,51,20,0,3
62519,15,51,20,0,3
62529,15,51,20,0,3
62539,15,51,20,0,3
62549,15,51,20,0,3
62559,15,51,20,0,3
62569,15,51,20,0,3
62579,14,51,20,0,3
62589,14,51,20,0,3
62599,14,51,20,0,3
62609,14,51,20,0,3
62619,14,51,20,0,3
62629,14,51,20,0,3
62639,14,51,20,0,3
62649,14,51,20,0,3
62659,14,51,20,0,3
62669,14,51,20,0,3
62679,14,51,20,0,3
62689,14,51,20,0,3
62699,14,51,20,0,3
62709,14,51,20,0,3
62719,14,51,20,0,3
62729,14,51,20,0,3
62739,14,51,20,0,3
62749,14,51,20,0,3
62759,14,51,20,0,3
62769,14,51,20,0,3
62779,14,51,20,0,3
62789,14,51,20,0,3
62799,14,51,20,0,3
62809,14,51,20,0,3
62819,14,51,20,0,3
62829,14,51,20,0,3
62839,14,51,20,0,3
62849,14,51,20,0,3
62859,14,51,20,0,3
62869,14,51,20,0,3
62879,14,51,20,0,3
62889,14,51,20,0,3
62899,14,51,20,0,3
62909,14,51,20,0,3
62919,14,51,20,0,3
62929,14,51,20,0,3
62939,14,51,20,0,3
62949,14,51,20,0,3
62959,14,51,20,0,3
62969,14,51,20,0,3
62979,14,51,20,0,3
62989,14,51,20,0,3
62999,14,51,20,0,3
63009,14,51,20,0,3
63019,14,51,20,0,3
63029,14,51,20,0,3
63039,14,51,20,0,3
63049,14,51,20,0,3
63059,14,51,20,0,3
63069,14,51,20,0,3
63079,14,51,20,0,3
63089,14,51,20,0,3
63099,14,51,20,0,3
63109,14,51,20,0,3
63119,14,51,20,0,3
63129,14,51,20,0,3
63139,14,51,20,0,3
63149,14,51,20,0,3
63159,14,51,20,0,3
63169,14,51,20,0,3
63179,14,51,20,0,3
63189,14,51,20,0,3
63199,14,51,20,0,3
63209,14,51,20,0,3
63219,14,51,20,0,3
63229,14,51,20,0,3
63239,14,51,20,0,3
63249,14,51,20,0,3
63259,14,51,20,0,3
63269,14,51,20,0,3
63279,14,51,20,0,3
63289,14,51,20,0,3
63299,14,51,20,0,3
63309,14,51,20,0,3
63319,14,51,20,0,3
63329,14,51,20,0,3
63339,14,51,20,0,3
63349,14,51,20,0,3
63359,14,51,20,0,3
63369,14,51,20,0,3
63379,14,51,20,0,3
63389,14,51,20,0,3
63399,13,51,20,0,3
63409,13,51,20,0,3
63419,13,51,20,0,3
63429,13,51,20,0,3
63439,13,51,20,0,3
63449,13,51,20,0,3
63459,13,51,20,0,3
63469,13,51,20,0,3
63479,13,51,20,0,3
63489,13,51,20,0,3
63499,13,51,20,0,3
63509,13,51,20,0,3
63519,13,51,20,0,3
63529,13,51,20,0,3
63539,13,51,20,0,3
63549,13,51,20,0,3
63559,13,51,20,0,3
63569,13,51,20,0,3
63579,13,51,20,0,3
63589,13,51,20,0,3
63599,13,51,20,0,3
63609,13,51,20,0,3
63619,13,51,20,0,3
63629,13,51,20,0,3
63639,13,51,20,0,3
63649,13,51,20,0,3
63659,13,51,20,0,3
63669,13,51,20,0,3
63679,13,51,20,0,3
63689,13,51,20,0,3
63699,13,51,20,0,3
63709,13,51,20,0,3
63719,13,51,20,0,3
63729,13,51,20,0,3
63739,13,51,20,0,3
63749,13,51,20,0,3
63759,13,51,20,0,3
63769,13,51,20,0,3
63779,13,51,20,0,3
63789,13,51,20,0,3
63799,13,51,20,0,3
63809,13,51,20,0,3
63819,13,51,20,0,3
63829,13,51,20,0,3
63839,13,51,20,0,3
63849,13,51,20,0,3
63859,13,51,20,0,3
63869,13,51,20,0,3
63879,13,51,20,0,3
63889,13,51,20,0,3
63899,13,51,20,0,3
63909,13,51,20,0,3
63919,13,51,20,0,3
63929,13,51,20,0,3
63939,13,51,20,0,3
63949,13,51,20,0,3
63959,13,51,20,0,3
63969,13,51,20,0,3
63979,13,51,20,0,3
63989,13,51,20,0,3
63999,13,51,20,0,3
64009,13,51,20,0,3
64019,13,51,20,0,3
64029,13,51,20,0,3
64039,13,51,20,0,3
64049,14,51,20,0,3
64059,14,51,20,0,3
64069,15,51,20,0,3
64079,15,51,20,0,3
64089,16,51,20,0,3
64099,16,51,20,0,3
64109,16,51,20,0,3
64119,16,51,20,0,3
64129,16,51,20,0,3
64139,16,51,20,0,3
64149,16,51,20,0,3
64159,15,51,20,0,3
64169,15,51,20,0,3
64179,15,51,20,0,3
64189,15,51,20,0,3
64199,15,51,20,0,3
64209,15,51,20,0,3
64219,15,51,20,0,3
64229,15,51,20,0,3
64239,15,51,19,0,3
64249,15,51,19,0,3
64259,15,51,19,0,3
64269,15,51,19,0,3
64279,15,51,19,0,3
64289,15,51,19,0,3
64299,15,51,19,0,3
64309,15,51,19,0,3
64319,14,51,19,0,3
64329,14,51,19,0,3
64339,14,51,19,0,3
64349,14,51,19,0,3
64359,14,51,19,0,3
64369,14,51,19,0,3
64379,14,51,19,0,3
64389,14,51,19,0,3
64399,14,51,19,0,3
64409,14,51,19,0,3
64419,14,51,19,0,3
64429,14,51,19,0,3
64439,14,51,19,0,3
64449,13,51,19,0,3
64459,13,51,19,0,3
64469,13,51,19,0,3
64479,13,51,19,0,3
64489,13,51,19,0,3
64499,13,51,19,0,3
